CRISNO	YEAR	CRISNAME	STATEA	NAMEA	ACTNUMA	STATEB	NAMEB	ACTNUMB	ONESIDE	COWMEMA	COWMEMB	GWMEMA	GWMEMB	IWCA	IWCB	YRTRIGA	MOTRIGA	DATRIGA	YRTERMA	MOTERMA	DATERMA	YRTRIGB	MOTRIGB	DATRIGB	YRTERMB	MOTERMB	DATERMB	TRGYRDY	TRGMODY	TRGDADY	TRMYRDY	TRMMODY	TRMDADY	DURDAYS	DURYEAR	ONGOING	CRDYNUM
393	1990	GULF WAR                	230	SPN  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	785
393	1991	GULF WAR                	230	SPN  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	785
393	1990	GULF WAR                	255	GMY  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	786
393	1991	GULF WAR                	255	GMY  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	786
393	1990	GULF WAR                	325	ITA  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	787
393	1991	GULF WAR                	325	ITA  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	787
393	1990	GULF WAR                	325	ITA  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	788
393	1991	GULF WAR                	325	ITA  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	788
393	1990	GULF WAR                	350	GRC  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	789
393	1991	GULF WAR                	350	GRC  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	789
393	1990	GULF WAR                	390	DEN  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	790
393	1991	GULF WAR                	390	DEN  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	790
393	1990	GULF WAR                	433	SEN  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	791
393	1991	GULF WAR                	433	SEN  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	791
393	1990	GULF WAR                	436	NIR  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	792
393	1991	GULF WAR                	436	NIR  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	792
393	1990	GULF WAR                	600	MOR  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	793
393	1991	GULF WAR                	600	MOR  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	793
393	1990	GULF WAR                	640	TUR  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	794
393	1991	GULF WAR                	640	TUR  	9999	645	IRQ  	850	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	794
393	1990	GULF WAR                	645	IRQ  	850	651	EGY  	848	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	795
393	1991	GULF WAR                	645	IRQ  	850	651	EGY  	848	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	795
393	1990	GULF WAR                	645	IRQ  	850	652	SYR  	855	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	796
393	1991	GULF WAR                	645	IRQ  	850	652	SYR  	855	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	796
393	1990	GULF WAR                	645	IRQ  	850	666	ISR  	851	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	797
393	1991	GULF WAR                	645	IRQ  	850	666	ISR  	851	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	797
393	1990	GULF WAR                	645	IRQ  	850	670	SAU  	854	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	798
393	1991	GULF WAR                	645	IRQ  	850	670	SAU  	854	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	798
393	1990	GULF WAR                	645	IRQ  	850	690	KUW  	845	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	8	2	1991	4	12	1990	11	29	1991	4	12	134	2	0	799
393	1991	GULF WAR                	645	IRQ  	850	690	KUW  	845	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	8	2	1991	4	12	1990	11	29	1991	4	12	134	2	1	799
393	1990	GULF WAR                	645	IRQ  	850	692	BHN  	847	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	800
393	1991	GULF WAR                	645	IRQ  	850	692	BHN  	847	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	800
393	1990	GULF WAR                	645	IRQ  	850	694	QAT  	853	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	801
393	1991	GULF WAR                	645	IRQ  	850	694	QAT  	853	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	801
393	1990	GULF WAR                	645	IRQ  	850	696	UAE  	856	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	802
393	1991	GULF WAR                	645	IRQ  	850	696	UAE  	856	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	802
393	1990	GULF WAR                	645	IRQ  	850	698	OMA  	852	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	0	803
393	1991	GULF WAR                	645	IRQ  	850	698	OMA  	852	0	0	0	0	0	1	1	1990	11	29	1991	4	12	1990	11	29	1991	4	12	1990	11	29	1991	4	12	134	2	1	803
393	1990	GULF WAR                	645	IRQ  	850	700	AFG  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	0	804
393	1991	GULF WAR                	645	IRQ  	850	700	AFG  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	1	804
393	1990	GULF WAR                	645	IRQ  	850	770	PAK  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	0	805
393	1991	GULF WAR                	645	IRQ  	850	770	PAK  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	1	805
393	1990	GULF WAR                	645	IRQ  	850	771	BNG  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	0	806
393	1991	GULF WAR                	645	IRQ  	850	771	BNG  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	1	806
393	1990	GULF WAR                	645	IRQ  	850	900	AUL  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	0	807
393	1991	GULF WAR                	645	IRQ  	850	900	AUL  	9999	2	0	0	0	0	1	-99	1990	11	29	1991	4	12	-99	-99	-99	-99	-99	-99	1990	11	29	1991	4	12	134	2	1	807
396	1991	GHANA/TOGO              	452	GHA  	860	461	TOG  	9999	2	0	0	0	0	1	-99	1991	4	11	1991	10	5	-99	-99	-99	-99	-99	-99	1991	4	11	1991	10	5	177	1	0	808
397	1991	YUG I-CROATIA/SLOVENIA  	344	CRO  	863	345	YUG  	861	0	3	0	0	0	1	1	1991	6	25	1992	1	3	1991	6	25	1992	1	3	1991	6	25	1992	1	3	192	2	0	809
397	1992	YUG I-CROATIA/SLOVENIA  	344	CRO  	863	345	YUG  	861	0	3	0	0	0	1	1	1991	6	25	1992	1	3	1991	6	25	1992	1	3	1991	6	25	1992	1	3	192	2	1	809
397	1991	YUG I-CROATIA/SLOVENIA  	345	YUG  	861	349	SLO  	862	0	0	3	0	0	1	1	1991	6	25	1992	1	3	1991	6	25	1991	7	7	1991	6	25	1991	7	7	12	1	0	810
398	1991	BUBIYAN                 	645	IRQ  	9999	690	KUW  	864	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1991	8	28	1991	8	31	1991	8	28	1991	8	31	3	1	0	811
400	1991	ECUADOR/PERU BDR IV     	130	ECU  	868	135	PER  	869	0	0	0	0	0	1	1	1991	10	6	1991	10	15	1991	10	6	1991	10	15	1991	10	6	1991	10	15	9	1	0	812
401	1991	NAGORNY-KARABAKH        	371	ARM  	870	373	AZE  	871	0	1	1	0	0	1	1	1991	11	27	1992	8	20	1991	12	10	1992	8	20	1991	12	10	1992	8	20	254	2	0	813
401	1992	NAGORNY-KARABAKH        	371	ARM  	870	373	AZE  	871	0	1	1	0	0	1	1	1991	11	27	1992	8	20	1991	12	10	1992	8	20	1991	12	10	1992	8	20	254	2	1	813
402	1992	EGYPT/SUDAN BDR II      	625	SUD  	873	651	EGY  	872	0	0	0	0	0	1	1	1992	4	4	1992	6	30	1992	1	31	1992	6	30	1992	4	4	1992	6	30	87	1	0	814
403	1992	YUG II-SERBIA/BOSNIA    	344	CRO  	876	345	SER  	875	0	0	0	0	0	1	1	1992	4	6	1995	11	21	1992	3	3	1995	11	21	1992	4	6	1995	11	21	1324	4	0	815
403	1993	YUG II-SERBIA/BOSNIA    	344	CRO  	876	345	SER  	875	0	0	0	0	0	1	1	1992	4	6	1995	11	21	1992	3	3	1995	11	21	1992	4	6	1995	11	21	1324	4	1	815
403	1994	YUG II-SERBIA/BOSNIA    	344	CRO  	876	345	SER  	875	0	0	0	0	0	1	1	1992	4	6	1995	11	21	1992	3	3	1995	11	21	1992	4	6	1995	11	21	1324	4	1	815
403	1995	YUG II-SERBIA/BOSNIA    	344	CRO  	876	345	SER  	875	0	0	0	0	0	1	1	1992	4	6	1995	11	21	1992	3	3	1995	11	21	1992	4	6	1995	11	21	1324	4	1	815
403	1992	YUG II-SERBIA/BOSNIA    	345	SER  	875	346	BOS  	874	0	0	1	0	0	1	1	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1358	4	0	816
403	1993	YUG II-SERBIA/BOSNIA    	345	SER  	875	346	BOS  	874	0	0	1	0	0	1	1	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1358	4	1	816
403	1994	YUG II-SERBIA/BOSNIA    	345	SER  	875	346	BOS  	874	0	0	1	0	0	1	1	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1358	4	1	816
403	1995	YUG II-SERBIA/BOSNIA    	345	SER  	875	346	BOS  	874	0	0	1	0	0	1	1	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1992	3	3	1995	11	21	1358	4	1	816
404	1992	PAPUA/SOLOMON           	910	PAP  	878	940	SOL  	877	0	0	0	0	0	1	1	1992	9	20	1992	9	20	1992	3	12	1992	9	20	1992	9	20	1992	9	20	0	1	0	817
405	1992	SLEEPING DOG HILL       	775	BUR  	880	800	TAI  	879	0	0	0	0	0	1	1	1992	3	18	1992	12	25	1992	3	14	1992	12	25	1992	3	18	1992	12	25	282	1	0	818
406	1992	IRAQ NO-FLY ZONE        	2	USA  	9999	645	IRQ  	881	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1992	8	18	1992	9	8	1992	8	18	1992	9	8	21	1	0	819
406	1992	IRAQ NO-FLY ZONE        	200	UNK  	9999	645	IRQ  	881	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1992	8	18	1992	9	8	1992	8	18	1992	9	8	21	1	0	820
406	1992	IRAQ NO-FLY ZONE        	220	FRN  	9999	645	IRQ  	881	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1992	8	18	1992	9	8	1992	8	18	1992	9	8	21	1	0	821
406	1992	IRAQ NO-FLY ZONE        	365	USR  	9999	645	IRQ  	881	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1992	8	18	1992	9	8	1992	8	18	1992	9	8	21	1	0	822
407	1992	GEORGIA/ABKHAZIA        	365	USR  	9999	372	GEO  	882	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1992	9	25	1993	10	8	1992	9	25	1993	10	8	378	2	0	823
407	1993	GEORGIA/ABKHAZIA        	365	USR  	9999	372	GEO  	882	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1992	9	25	1993	10	8	1992	9	25	1993	10	8	378	2	1	823
408	1993	N. KOREA NUCLEAR CRISIS 	2	USA  	885	731	KON  	883	0	0	0	0	0	1	1	1993	3	12	1994	10	21	1993	3	10	1994	10	21	1993	3	12	1994	10	21	588	2	0	824
408	1994	N. KOREA NUCLEAR CRISIS 	2	USA  	885	731	KON  	883	0	0	0	0	0	1	1	1993	3	12	1994	10	21	1993	3	10	1994	10	21	1993	3	12	1994	10	21	588	2	1	824
408	1993	N. KOREA NUCLEAR CRISIS 	731	KON  	883	732	KOS  	884	0	0	0	0	0	1	1	1993	3	10	1994	10	21	1993	3	12	1994	10	21	1993	3	12	1994	10	21	588	2	0	825
408	1994	N. KOREA NUCLEAR CRISIS 	731	KON  	883	732	KOS  	884	0	0	0	0	0	1	1	1993	3	10	1994	10	21	1993	3	12	1994	10	21	1993	3	12	1994	10	21	588	2	1	825
409	1993	OPTN ACCOUNTABILITY     	652	SYR  	9999	666	ISR  	886	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1993	7	10	1993	7	31	1993	7	10	1993	7	31	21	1	0	826
409	1993	OPTN ACCOUNTABILITY     	660	LEB  	887	666	ISR  	886	0	0	0	0	0	1	1	1993	7	25	1993	7	31	1993	7	10	1993	7	31	1993	7	25	1993	7	31	6	1	0	827
410	1993	CAMEROON/NIGERIA III    	220	FRN  	9999	475	NIG  	888	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1993	12	31	1994	11	30	1993	12	31	1994	11	30	334	2	0	828
410	1994	CAMEROON/NIGERIA III    	220	FRN  	9999	475	NIG  	888	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1993	12	31	1994	11	30	1993	12	31	1994	11	30	334	2	1	828
410	1994	CAMEROON/NIGERIA III    	471	CAO  	889	475	NIG  	888	0	0	0	0	0	1	1	1994	1	3	1994	11	30	1993	12	31	1994	11	30	1994	1	3	1994	11	30	331	1	0	829
411	1994	HAITI MIL. REGIME       	2	USA  	890	41	HAI  	891	0	0	0	0	0	1	1	1994	7	20	1994	10	15	1994	9	15	1994	10	15	1994	9	15	1994	10	15	30	1	0	830
412	1994	IRAQ DEPLOY/KUWAIT      	2	USA  	894	645	IRQ  	895	0	0	0	0	0	1	1	1994	10	7	1994	11	10	1994	10	7	1994	11	10	1994	10	7	1994	11	10	34	1	0	831
412	1994	IRAQ DEPLOY/KUWAIT      	645	IRQ  	895	670	SAU  	893	0	0	0	0	0	1	1	1994	10	7	1994	11	10	1994	10	7	1994	11	10	1994	10	7	1994	11	10	34	1	0	832
412	1994	IRAQ DEPLOY/KUWAIT      	645	IRQ  	895	690	KUW  	892	0	0	0	0	0	1	1	1994	10	7	1994	11	10	1994	10	7	1994	11	10	1994	10	7	1994	11	10	34	1	0	833
413	1995	ECUADOR/PERU BORDER V   	130	ECU  	896	135	PER  	897	0	0	0	0	0	1	1	1995	1	9	1995	3	1	1995	1	9	1995	3	1	1995	1	9	1995	3	1	51	1	0	834
414	1995	SPRATLY ISLANDS         	710	CHN  	9999	840	PHI  	898	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1995	2	2	1995	2	20	1995	2	2	1995	2	20	18	1	0	835
415	1995	TAIWAN STRAIT IV        	2	USA  	9999	710	CHN  	899	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1995	5	22	1996	3	25	1995	5	22	1996	3	25	308	2	0	836
415	1996	TAIWAN STRAIT IV        	2	USA  	9999	710	CHN  	899	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1995	5	22	1996	3	25	1995	5	22	1996	3	25	308	2	1	836
415	1995	TAIWAN STRAIT IV        	710	CHN  	899	713	TAW  	900	0	0	0	0	0	1	1	1995	5	22	1996	3	25	1995	7	21	1996	3	25	1995	7	21	1996	3	25	248	2	0	837
415	1996	TAIWAN STRAIT IV        	710	CHN  	899	713	TAW  	900	0	0	0	0	0	1	1	1995	5	22	1996	3	25	1995	7	21	1996	3	25	1995	7	21	1996	3	25	248	2	1	837
416	1995	YEMEN/ERITREA           	531	ERI  	901	679	YEM  	902	0	0	0	0	0	1	1	1995	12	15	1995	12	31	1995	12	15	1995	12	31	1995	12	15	1995	12	31	16	1	0	838
417	1996	AEGEAN SEA IV           	350	GRC  	904	640	TUR  	903	0	0	0	0	0	1	1	1996	1	26	1996	1	31	1996	1	26	1996	1	31	1996	1	26	1996	1	31	5	1	0	839
418	1996	OPERTN GRAPES OF WRATH  	652	SYR  	9999	666	ISR  	905	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1996	4	9	1996	4	27	1996	4	9	1996	4	27	18	1	0	840
418	1996	OPERTN GRAPES OF WRATH  	660	LEB  	906	666	ISR  	905	0	0	0	0	0	1	1	1996	4	11	1996	4	27	1996	4	9	1996	4	27	1996	4	11	1996	4	27	16	1	0	841
419	1996	DESERT STRIKE           	2	USA  	908	645	IRQ  	907	0	0	0	0	0	1	1	1996	8	31	1996	9	14	1996	8	31	1996	9	14	1996	8	31	1996	9	14	14	1	0	842
420	1996	NORTH KOREAN SUBMARINE  	731	PRK  	910	732	ROK  	909	0	0	0	0	0	1	1	1996	9	18	1996	12	29	1996	9	18	1996	12	29	1996	9	18	1996	12	29	102	1	0	843
421	1996	ZAIRE CIVIL WAR         	490	ZAI  	911	500	UGA  	9999	2	0	0	0	0	1	-99	1996	10	8	1997	5	16	-99	-99	-99	-99	-99	-99	1996	10	8	1997	5	16	220	2	0	844
421	1997	ZAIRE CIVIL WAR         	490	ZAI  	911	500	UGA  	9999	2	0	0	0	0	1	-99	1996	10	8	1997	5	16	-99	-99	-99	-99	-99	-99	1996	10	8	1997	5	16	220	2	1	844
421	1996	ZAIRE CIVIL WAR         	490	ZAI  	911	517	RWA  	912	0	0	0	0	0	1	1	1996	10	8	1997	5	16	1996	10	8	1997	5	16	1996	10	8	1997	5	16	220	2	0	845
421	1997	ZAIRE CIVIL WAR         	490	ZAI  	911	517	RWA  	912	0	0	0	0	0	1	1	1996	10	8	1997	5	16	1996	10	8	1997	5	16	1996	10	8	1997	5	16	220	2	1	845
422	1997	UNSCOM I                	2	USA  	913	645	IRQ  	914	0	0	0	0	0	1	1	1997	11	13	1998	2	23	1997	11	14	1998	2	23	1997	11	14	1998	2	23	101	2	0	846
422	1998	UNSCOM I                	2	USA  	913	645	IRQ  	914	0	0	0	0	0	1	1	1997	11	13	1998	2	23	1997	11	14	1998	2	23	1997	11	14	1998	2	23	101	2	1	846
422	1997	UNSCOM I                	200	UKG  	9999	645	IRQ  	914	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1997	11	14	1998	2	23	1997	11	14	1998	2	23	101	2	0	847
422	1998	UNSCOM I                	200	UKG  	9999	645	IRQ  	914	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1997	11	14	1998	2	23	1997	11	14	1998	2	23	101	2	1	847
423	1998	CYPRUS/TURKEY MISSILES  	350	GRC  	9999	640	TUR  	915	1	0	0	0	0	-99	1	-99	-99	-99	-99	-99	-99	1998	1	24	1998	12	29	1998	1	24	1998	12	29	339	1	0	848
423	1998	CYPRUS/TURKEY MISSILES  	352	CYP  	916	640	TUR  	915	0	0	0	0	0	1	1	1998	1	28	1998	12	29	1998	1	24	1998	12	29	1998	1	28	1998	12	29	335	1	0	849
424	1998	ERITREA/ETHIOPIA        	530	ETH  	918	531	ERI  	917	0	0	0	0	0	1	1	1998	5	6	2000	12	12	1998	5	6	2000	12	12	1998	5	6	2000	12	12	951	3	0	850
424	1999	ERITREA/ETHIOPIA        	530	ETH  	918	531	ERI  	917	0	0	0	0	0	1	1	1998	5	6	2000	12	12	1998	5	6	2000	12	12	1998	5	6	2000	12	12	951	3	1	850
424	2000	ERITREA/ETHIOPIA        	530	ETH  	918	531	ERI  	917	0	0	0	0	0	1	1	1998	5	6	2000	12	12	1998	5	6	2000	12	12	1998	5	6	2000	12	12	951	3	1	850
425	1998	IND/PAK NUCLEAR TESTS   	750	IND  	919	770	PAK  	920	0	0	0	0	0	1	1	1998	5	11	1998	6	11	1998	5	11	1998	6	11	1998	5	11	1998	6	11	31	1	0	851
426	1998	DRC CIVIL WAR           	483	CHA  	923	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	1999	4	30	1998	8	21	2002	7	30	1998	8	21	1999	4	30	252	2	0	852
426	1999	DRC CIVIL WAR           	483	CHA  	923	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	1999	4	30	1998	8	21	2002	7	30	1998	8	21	1999	4	30	252	2	1	852
426	1998	DRC CIVIL WAR           	483	CHA  	923	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	1999	4	30	1998	7	29	2002	7	30	1998	8	2	1999	4	30	271	2	0	853
426	1999	DRC CIVIL WAR           	483	CHA  	923	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	1999	4	30	1998	7	29	2002	7	30	1998	8	2	1999	4	30	271	2	1	853
426	1998	DRC CIVIL WAR           	490	DRC  	924	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1998	8	21	2002	7	30	1439	5	0	854
426	1999	DRC CIVIL WAR           	490	DRC  	924	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1998	8	21	2002	7	30	1439	5	1	854
426	2000	DRC CIVIL WAR           	490	DRC  	924	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1998	8	21	2002	7	30	1439	5	1	854
426	2001	DRC CIVIL WAR           	490	DRC  	924	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1998	8	21	2002	7	30	1439	5	1	854
426	2002	DRC CIVIL WAR           	490	DRC  	924	500	UGA  	927	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1998	8	21	2002	7	30	1439	5	1	854
426	1998	DRC CIVIL WAR           	490	DRC  	924	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	7	29	2002	7	30	1998	8	2	2002	7	30	1458	5	0	855
426	1999	DRC CIVIL WAR           	490	DRC  	924	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	7	29	2002	7	30	1998	8	2	2002	7	30	1458	5	1	855
426	2000	DRC CIVIL WAR           	490	DRC  	924	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	7	29	2002	7	30	1998	8	2	2002	7	30	1458	5	1	855
426	2001	DRC CIVIL WAR           	490	DRC  	924	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	7	29	2002	7	30	1998	8	2	2002	7	30	1458	5	1	855
426	2002	DRC CIVIL WAR           	490	DRC  	924	517	RWA  	921	0	0	0	0	0	1	1	1998	8	2	2002	7	30	1998	7	29	2002	7	30	1998	8	2	2002	7	30	1458	5	1	855
426	1998	DRC CIVIL WAR           	500	UGA  	927	540	ANG  	922	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2001	11	9	1998	8	21	2001	11	9	1176	4	0	856
426	1999	DRC CIVIL WAR           	500	UGA  	927	540	ANG  	922	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2001	11	9	1998	8	21	2001	11	9	1176	4	1	856
426	2000	DRC CIVIL WAR           	500	UGA  	927	540	ANG  	922	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2001	11	9	1998	8	21	2001	11	9	1176	4	1	856
426	2001	DRC CIVIL WAR           	500	UGA  	927	540	ANG  	922	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2001	11	9	1998	8	21	2001	11	9	1176	4	1	856
426	1998	DRC CIVIL WAR           	500	UGA  	927	552	ZIM  	926	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1439	5	0	857
426	1999	DRC CIVIL WAR           	500	UGA  	927	552	ZIM  	926	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1439	5	1	857
426	2000	DRC CIVIL WAR           	500	UGA  	927	552	ZIM  	926	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1439	5	1	857
426	2001	DRC CIVIL WAR           	500	UGA  	927	552	ZIM  	926	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1439	5	1	857
426	2002	DRC CIVIL WAR           	500	UGA  	927	552	ZIM  	926	0	0	0	0	0	1	1	1998	8	21	2002	7	30	1998	8	2	2002	7	30	1998	8	21	2002	7	30	1439	5	1	857
